ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
61.78.63.157,,KR,,,,false,1.00,2019-01-03T09:37:49Z,2015-01-10T15:53:55Z
80.120.73.187,,AT,Tarrenz,,,false,1.00,2019-01-03T09:37:43Z,2015-01-10T15:55:21Z
183.99.226.197,,KR,Yongin-si,,,true,1.00,2019-01-03T09:37:47Z,2015-01-10T15:55:29Z
118.151.169.62,62.169.151.118.rev.iijgio.jp.,JP,,dnsmasq-2.45,,false,1.00,2019-01-03T09:37:45Z,2015-01-10T15:56:53Z
178.210.102.225,,DE,Toenisvorst,,,false,1.00,2019-01-03T09:37:44Z,2015-01-10T15:57:08Z
59.120.30.227,ns1.ablerex.com.tw.,TW,,,,false,1.00,2019-01-03T09:37:47Z,2015-01-10T16:03:13Z
46.175.178.95,ip4-46-175-178-95.net.iconn.cz.,CZ,Velka Bites,,,true,1.00,2019-01-03T09:37:46Z,2015-01-10T16:04:01Z
198.41.1.1,rcns1.nstld.net.,US,,,,true,0.98,2019-01-03T09:37:44Z,2015-01-10T16:04:02Z
218.102.1.8,tswc2a008.netvigator.com.,HK,,,,false,1.00,2019-01-03T09:37:45Z,2015-01-10T16:06:09Z
119.201.211.21,,KR,,,,false,1.00,2019-01-03T09:37:49Z,2015-01-10T16:07:35Z
80.196.100.209,,DK,Copenhagen,Something.,,false,1.00,2019-01-03T09:37:45Z,2015-01-10T16:10:34Z
178.210.102.193,,DE,Toenisvorst,,,false,1.00,2019-01-03T09:37:44Z,2015-01-10T16:11:09Z
179.60.235.149,5149.nubenet.com.ar.,AR,Rosario,,,false,1.00,2019-01-03T09:37:46Z,2015-01-10T16:12:37Z
216.230.146.141,141.146.static.intelnet.net.gt.,GT,,dnsmasq-2.52,,false,1.00,2019-01-03T09:37:46Z,2015-01-10T16:13:02Z
93.87.22.190,dns.agrobanka.rs.,RS,Raska,,,false,1.00,2019-01-03T09:37:45Z,2015-01-10T16:14:35Z
208.111.113.10,host-208-111-113-10.htcnet.net.,US,Hayneville,dnsmasq-2.40,,true,0.92,2019-01-03T09:37:46Z,2015-01-10T16:17:48Z
197.227.35.60,,MU,,,,false,0.98,2019-01-03T09:37:48Z,2015-01-10T16:18:12Z
61.29.11.242,dsl-61-29-11-242.request.com.au.,AU,Castle Hill,,,false,0.82,2019-01-03T09:37:48Z,2015-01-10T16:18:13Z
123.202.170.4,123202170004.ctinets.com.,HK,Sha Tin Wai,dnsmasq-2.40,,true,0.92,2019-01-03T09:37:47Z,2015-01-10T16:18:15Z
213.123.186.44,host213-123-186-44.in-addr.btopenworld.com.,GB,Crewe,DNS,,false,1.00,2019-01-03T09:37:46Z,2015-01-10T16:18:35Z
62.176.21.108,,RU,Moscow,,,false,1.00,2019-01-03T09:37:46Z,2015-01-10T16:19:15Z
218.45.31.99,wallaby.tricky.ws.,JP,,,,false,1.00,2019-01-03T09:37:49Z,2015-01-10T16:20:07Z
184.80.5.149,static-184-80-5-149.t1.cavtel.net.,US,Richmond,,,false,1.00,2019-01-03T09:37:48Z,2015-01-10T16:24:50Z
119.149.176.22,,KR,Seoul,,,false,0.98,2019-01-03T09:37:52Z,2015-01-10T16:30:09Z
41.78.20.20,ns2.rayadatacenter.com.,EG,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:37:49Z,2015-01-10T16:34:08Z
211.233.65.13,ns.i4.co.kr.,KR,,no version,,false,0.88,2019-01-03T09:37:51Z,2015-01-10T16:35:05Z
63.217.85.230,63-217-85-230.static.pccwglobal.net.,US,,,,false,1.00,2019-01-03T09:37:53Z,2015-01-10T16:36:31Z
60.250.64.195,60-250-64-195.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2019-01-03T09:37:56Z,2015-01-10T16:37:19Z
183.111.159.83,,KR,,,,true,1.00,2019-01-03T09:37:54Z,2015-01-10T16:38:11Z
216.75.21.40,,US,San Diego,,,false,1.00,2019-01-03T09:37:50Z,2015-01-10T16:40:30Z
212.1.64.98,h98.212-1-64.ukrpack.net.,UA,,unknown,,false,1.00,2019-01-03T09:37:56Z,2015-01-10T16:42:40Z
205.138.233.198,por-hvdns-01.inet.centurylink.net.,US,,,,false,1.00,2019-01-03T09:37:50Z,2015-01-10T16:42:58Z
187.160.242.187,CableLink-187-160-242-187.PCs.InterCable.net.,MX,Apodaca,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.98,2019-01-03T09:37:50Z,2015-01-10T16:43:34Z
200.32.120.184,200-32-120-184.static.impsat.net.ar.,AR,,,,false,0.50,2019-01-03T09:37:52Z,2015-01-10T16:43:38Z
210.92.248.2,framas.co.kr.,KR,,,,false,1.00,2019-01-03T09:37:52Z,2015-01-10T16:43:39Z
209.252.189.104,209-252-189-104.ip.mcleodusa.net.,US,Garland,,,false,0.98,2019-01-03T09:37:50Z,2015-01-10T16:43:52Z
121.254.134.99,ns.imbc.com.,KR,,BIND VERSION,,false,1.00,2019-01-03T09:37:53Z,2015-01-10T16:45:47Z
173.219.163.68,173-219-163-68.com.sta.suddenlink.net.,US,Sulphur Springs,,,false,1.00,2019-01-03T09:37:51Z,2015-01-10T16:46:38Z
61.78.63.100,,KR,,,,false,1.00,2019-01-03T09:37:55Z,2015-01-10T16:47:01Z
119.225.142.2,,AU,Alexandria,withheld,,true,0.98,2019-01-03T09:37:53Z,2015-01-10T16:47:03Z
61.194.95.62,st0286.nas811.p-miyagi.nttpc.ne.jp.,JP,,,,false,1.00,2019-01-03T09:37:52Z,2015-01-10T16:47:55Z
82.112.197.141,dns.mnt.it.,IT,Rome,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.95,2019-01-03T09:37:51Z,2015-01-10T16:48:39Z
81.175.38.1,,NO,Oslo,,,false,1.00,2019-01-03T09:37:51Z,2015-01-10T16:48:39Z
62.154.236.126,,DE,Rheinsberg,dnsmasq-2.40,,true,0.98,2019-01-03T09:37:51Z,2015-01-10T16:49:53Z
219.87.250.108,219-87-250-108.static.tfn.net.tw.,TW,,,,false,0.95,2019-01-03T09:37:56Z,2015-01-10T16:50:11Z
62.219.21.26,www.my-t.co.il.,IL,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2019-01-03T09:37:52Z,2015-01-10T16:51:26Z
219.84.114.6,219-84-114-6-adsl-zha.static.so-net.net.tw.,TW,,,,false,0.95,2019-01-03T09:37:55Z,2015-01-10T16:56:54Z
91.199.139.3,host3.smn.com.ua.,UA,Kyiv,,,false,0.78,2019-01-03T09:37:52Z,2015-01-10T16:57:03Z
